,filepath,image,imagename,label,extension
15819,../data/original/Columbus Zoo/Pheobe/IMG_5896.JPG,IMG_5896.JPG,Pheobe_IMG_5896.JPG,Pheobe,.JPG
15820,../data/original/Columbus Zoo/Pheobe/IMG_5276.JPG,IMG_5276.JPG,Pheobe_IMG_5276.JPG,Pheobe,.JPG
15821,../data/original/Columbus Zoo/Pheobe/IMG_5787.JPG,IMG_5787.JPG,Pheobe_IMG_5787.JPG,Pheobe,.JPG
15822,../data/original/Columbus Zoo/Pheobe/IMG_5352.JPG,IMG_5352.JPG,Pheobe_IMG_5352.JPG,Pheobe,.JPG
15823,../data/original/Columbus Zoo/Pheobe/IMG_4495.JPG,IMG_4495.JPG,Pheobe_IMG_4495.JPG,Pheobe,.JPG
15824,../data/original/Columbus Zoo/Pheobe/IMG_3803.JPG,IMG_3803.JPG,Pheobe_IMG_3803.JPG,Pheobe,.JPG
15825,../data/original/Columbus Zoo/Pheobe/IMG_5513.JPG,IMG_5513.JPG,Pheobe_IMG_5513.JPG,Pheobe,.JPG
15826,../data/original/Columbus Zoo/Pheobe/IMG_4343.JPG,IMG_4343.JPG,Pheobe_IMG_4343.JPG,Pheobe,.JPG
15827,../data/original/Columbus Zoo/Pheobe/IMG_4359.JPG,IMG_4359.JPG,Pheobe_IMG_4359.JPG,Pheobe,.JPG
15828,../data/original/Columbus Zoo/Pheobe/IMG_5625.JPG,IMG_5625.JPG,Pheobe_IMG_5625.JPG,Pheobe,.JPG
15829,../data/original/Columbus Zoo/Pheobe/IMG_4443.JPG,IMG_4443.JPG,Pheobe_IMG_4443.JPG,Pheobe,.JPG
15830,../data/original/Columbus Zoo/Pheobe/IMG_3985.JPG,IMG_3985.JPG,Pheobe_IMG_3985.JPG,Pheobe,.JPG
15831,../data/original/Columbus Zoo/Pheobe/IMG_4114.JPG,IMG_4114.JPG,Pheobe_IMG_4114.JPG,Pheobe,.JPG
15832,../data/original/Columbus Zoo/Pheobe/IMG_4805.JPG,IMG_4805.JPG,Pheobe_IMG_4805.JPG,Pheobe,.JPG
15833,../data/original/Columbus Zoo/Pheobe/IMG_5897.JPG,IMG_5897.JPG,Pheobe_IMG_5897.JPG,Pheobe,.JPG
15834,../data/original/Columbus Zoo/Pheobe/IMG_4049.JPG,IMG_4049.JPG,Pheobe_IMG_4049.JPG,Pheobe,.JPG
15835,../data/original/Columbus Zoo/Pheobe/IMG_4166.JPG,IMG_4166.JPG,Pheobe_IMG_4166.JPG,Pheobe,.JPG
15836,../data/original/Columbus Zoo/Pheobe/IMG_5438.JPG,IMG_5438.JPG,Pheobe_IMG_5438.JPG,Pheobe,.JPG
15837,../data/original/Columbus Zoo/Pheobe/IMG_4078.JPG,IMG_4078.JPG,Pheobe_IMG_4078.JPG,Pheobe,.JPG
15838,../data/original/Columbus Zoo/Pheobe/IMG_5366.JPG,IMG_5366.JPG,Pheobe_IMG_5366.JPG,Pheobe,.JPG
15839,../data/original/Columbus Zoo/Pheobe/IMG_3781.JPG,IMG_3781.JPG,Pheobe_IMG_3781.JPG,Pheobe,.JPG
15840,../data/original/Columbus Zoo/Pheobe/IMG_5186.MOV,IMG_5186.MOV,Pheobe_IMG_5186.MOV,Pheobe,.MOV
15841,../data/original/Columbus Zoo/Pheobe/IMG_4224.JPG,IMG_4224.JPG,Pheobe_IMG_4224.JPG,Pheobe,.JPG
15842,../data/original/Columbus Zoo/Pheobe/IMG_3711.MOV,IMG_3711.MOV,Pheobe_IMG_3711.MOV,Pheobe,.MOV
15843,../data/original/Columbus Zoo/Pheobe/IMG_4106.JPG,IMG_4106.JPG,Pheobe_IMG_4106.JPG,Pheobe,.JPG
15844,../data/original/Columbus Zoo/Pheobe/IMG_4193.JPG,IMG_4193.JPG,Pheobe_IMG_4193.JPG,Pheobe,.JPG
15845,../data/original/Columbus Zoo/Pheobe/IMG_5591.JPG,IMG_5591.JPG,Pheobe_IMG_5591.JPG,Pheobe,.JPG
15846,../data/original/Columbus Zoo/Pheobe/IMG_5843.JPG,IMG_5843.JPG,Pheobe_IMG_5843.JPG,Pheobe,.JPG
15847,../data/original/Columbus Zoo/Pheobe/IMG_4815.JPG,IMG_4815.JPG,Pheobe_IMG_4815.JPG,Pheobe,.JPG
15848,../data/original/Columbus Zoo/Pheobe/IMG_5185.MOV,IMG_5185.MOV,Pheobe_IMG_5185.MOV,Pheobe,.MOV
15849,../data/original/Columbus Zoo/Pheobe/IMG_4691.JPG,IMG_4691.JPG,Pheobe_IMG_4691.JPG,Pheobe,.JPG
15850,../data/original/Columbus Zoo/Pheobe/IMG_5255.JPG,IMG_5255.JPG,Pheobe_IMG_5255.JPG,Pheobe,.JPG
15851,../data/original/Columbus Zoo/Pheobe/IMG_5030.JPG,IMG_5030.JPG,Pheobe_IMG_5030.JPG,Pheobe,.JPG
15852,../data/original/Columbus Zoo/Pheobe/IMG_4238.JPG,IMG_4238.JPG,Pheobe_IMG_4238.JPG,Pheobe,.JPG
15853,../data/original/Columbus Zoo/Pheobe/IMG_5010.JPG,IMG_5010.JPG,Pheobe_IMG_5010.JPG,Pheobe,.JPG
15854,../data/original/Columbus Zoo/Pheobe/IMG_3708.JPG,IMG_3708.JPG,Pheobe_IMG_3708.JPG,Pheobe,.JPG
15855,../data/original/Columbus Zoo/Pheobe/IMG_4316.JPG,IMG_4316.JPG,Pheobe_IMG_4316.JPG,Pheobe,.JPG
15856,../data/original/Columbus Zoo/Pheobe/IMG_5778.JPG,IMG_5778.JPG,Pheobe_IMG_5778.JPG,Pheobe,.JPG
15857,../data/original/Columbus Zoo/Pheobe/IMG_5946.JPG,IMG_5946.JPG,Pheobe_IMG_5946.JPG,Pheobe,.JPG
15858,../data/original/Columbus Zoo/Pheobe/IMG_5216.JPG,IMG_5216.JPG,Pheobe_IMG_5216.JPG,Pheobe,.JPG
15859,../data/original/Columbus Zoo/Pheobe/IMG_5541.JPG,IMG_5541.JPG,Pheobe_IMG_5541.JPG,Pheobe,.JPG
15860,../data/original/Columbus Zoo/Pheobe/IMG_5477.JPG,IMG_5477.JPG,Pheobe_IMG_5477.JPG,Pheobe,.JPG
15861,../data/original/Columbus Zoo/Pheobe/IMG_5145.JPG,IMG_5145.JPG,Pheobe_IMG_5145.JPG,Pheobe,.JPG
15862,../data/original/Columbus Zoo/Pheobe/IMG_3778.JPG,IMG_3778.JPG,Pheobe_IMG_3778.JPG,Pheobe,.JPG
15863,../data/original/Columbus Zoo/Pheobe/IMG_5038.JPG,IMG_5038.JPG,Pheobe_IMG_5038.JPG,Pheobe,.JPG
15864,../data/original/Columbus Zoo/Pheobe/IMG_3837.JPG,IMG_3837.JPG,Pheobe_IMG_3837.JPG,Pheobe,.JPG
15865,../data/original/Columbus Zoo/Pheobe/IMG_4743.JPG,IMG_4743.JPG,Pheobe_IMG_4743.JPG,Pheobe,.JPG
15866,../data/original/Columbus Zoo/Pheobe/IMG_4719.JPG,IMG_4719.JPG,Pheobe_IMG_4719.JPG,Pheobe,.JPG
15867,../data/original/Columbus Zoo/Pheobe/IMG_5617.JPG,IMG_5617.JPG,Pheobe_IMG_5617.JPG,Pheobe,.JPG
15868,../data/original/Columbus Zoo/Pheobe/IMG_5398.JPG,IMG_5398.JPG,Pheobe_IMG_5398.JPG,Pheobe,.JPG
15869,../data/original/Columbus Zoo/Pheobe/IMG_5511.JPG,IMG_5511.JPG,Pheobe_IMG_5511.JPG,Pheobe,.JPG
15870,../data/original/Columbus Zoo/Pheobe/IMG_4610.JPG,IMG_4610.JPG,Pheobe_IMG_4610.JPG,Pheobe,.JPG
15871,../data/original/Columbus Zoo/Pheobe/IMG_5744.JPG,IMG_5744.JPG,Pheobe_IMG_5744.JPG,Pheobe,.JPG
15872,../data/original/Columbus Zoo/Pheobe/IMG_4974.JPG,IMG_4974.JPG,Pheobe_IMG_4974.JPG,Pheobe,.JPG
15873,../data/original/Columbus Zoo/Pheobe/IMG_5219.JPG,IMG_5219.JPG,Pheobe_IMG_5219.JPG,Pheobe,.JPG
15874,../data/original/Columbus Zoo/Pheobe/IMG_4168.JPG,IMG_4168.JPG,Pheobe_IMG_4168.JPG,Pheobe,.JPG
15875,../data/original/Columbus Zoo/Pheobe/IMG_5447.JPG,IMG_5447.JPG,Pheobe_IMG_5447.JPG,Pheobe,.JPG
15876,../data/original/Columbus Zoo/Pheobe/IMG_5756.JPG,IMG_5756.JPG,Pheobe_IMG_5756.JPG,Pheobe,.JPG
15877,../data/original/Columbus Zoo/Pheobe/IMG_5315.JPG,IMG_5315.JPG,Pheobe_IMG_5315.JPG,Pheobe,.JPG
15878,../data/original/Columbus Zoo/Pheobe/IMG_5658.JPG,IMG_5658.JPG,Pheobe_IMG_5658.JPG,Pheobe,.JPG
15879,../data/original/Columbus Zoo/Pheobe/IMG_4174.JPG,IMG_4174.JPG,Pheobe_IMG_4174.JPG,Pheobe,.JPG
15880,../data/original/Columbus Zoo/Pheobe/IMG_5502.JPG,IMG_5502.JPG,Pheobe_IMG_5502.JPG,Pheobe,.JPG
15881,../data/original/Columbus Zoo/Pheobe/IMG_5888.JPG,IMG_5888.JPG,Pheobe_IMG_5888.JPG,Pheobe,.JPG
15882,../data/original/Columbus Zoo/Pheobe/IMG_5202.JPG,IMG_5202.JPG,Pheobe_IMG_5202.JPG,Pheobe,.JPG
15883,../data/original/Columbus Zoo/Pheobe/IMG_4059.JPG,IMG_4059.JPG,Pheobe_IMG_4059.JPG,Pheobe,.JPG
15884,../data/original/Columbus Zoo/Pheobe/IMG_5023.JPG,IMG_5023.JPG,Pheobe_IMG_5023.JPG,Pheobe,.JPG
15885,../data/original/Columbus Zoo/Pheobe/IMG_5142.JPG,IMG_5142.JPG,Pheobe_IMG_5142.JPG,Pheobe,.JPG
15886,../data/original/Columbus Zoo/Pheobe/IMG_3756.JPG,IMG_3756.JPG,Pheobe_IMG_3756.JPG,Pheobe,.JPG
15887,../data/original/Columbus Zoo/Pheobe/IMG_4540.JPG,IMG_4540.JPG,Pheobe_IMG_4540.JPG,Pheobe,.JPG
15888,../data/original/Columbus Zoo/Pheobe/IMG_5656.JPG,IMG_5656.JPG,Pheobe_IMG_5656.JPG,Pheobe,.JPG
15889,../data/original/Columbus Zoo/Pheobe/IMG_5415.JPG,IMG_5415.JPG,Pheobe_IMG_5415.JPG,Pheobe,.JPG
15890,../data/original/Columbus Zoo/Pheobe/IMG_3741.JPG,IMG_3741.JPG,Pheobe_IMG_3741.JPG,Pheobe,.JPG
15891,../data/original/Columbus Zoo/Pheobe/IMG_5424.JPG,IMG_5424.JPG,Pheobe_IMG_5424.JPG,Pheobe,.JPG
15892,../data/original/Columbus Zoo/Pheobe/IMG_4162.JPG,IMG_4162.JPG,Pheobe_IMG_4162.JPG,Pheobe,.JPG
15893,../data/original/Columbus Zoo/Pheobe/IMG_5792.MOV,IMG_5792.MOV,Pheobe_IMG_5792.MOV,Pheobe,.MOV
15894,../data/original/Columbus Zoo/Pheobe/IMG_4127.JPG,IMG_4127.JPG,Pheobe_IMG_4127.JPG,Pheobe,.JPG
15895,../data/original/Columbus Zoo/Pheobe/IMG_5918.JPG,IMG_5918.JPG,Pheobe_IMG_5918.JPG,Pheobe,.JPG
15896,../data/original/Columbus Zoo/Pheobe/IMG_5796.JPG,IMG_5796.JPG,Pheobe_IMG_5796.JPG,Pheobe,.JPG
15897,../data/original/Columbus Zoo/Pheobe/IMG_4668.JPG,IMG_4668.JPG,Pheobe_IMG_4668.JPG,Pheobe,.JPG
15898,../data/original/Columbus Zoo/Pheobe/IMG_4804.JPG,IMG_4804.JPG,Pheobe_IMG_4804.JPG,Pheobe,.JPG
15899,../data/original/Columbus Zoo/Pheobe/IMG_5088.JPG,IMG_5088.JPG,Pheobe_IMG_5088.JPG,Pheobe,.JPG
15900,../data/original/Columbus Zoo/Pheobe/IMG_4830.MOV,IMG_4830.MOV,Pheobe_IMG_4830.MOV,Pheobe,.MOV
15901,../data/original/Columbus Zoo/Pheobe/IMG_3762.JPG,IMG_3762.JPG,Pheobe_IMG_3762.JPG,Pheobe,.JPG
15902,../data/original/Columbus Zoo/Pheobe/IMG_4946.JPG,IMG_4946.JPG,Pheobe_IMG_4946.JPG,Pheobe,.JPG
15903,../data/original/Columbus Zoo/Pheobe/IMG_4811.JPG,IMG_4811.JPG,Pheobe_IMG_4811.JPG,Pheobe,.JPG
15904,../data/original/Columbus Zoo/Pheobe/IMG_5272.JPG,IMG_5272.JPG,Pheobe_IMG_5272.JPG,Pheobe,.JPG
15905,../data/original/Columbus Zoo/Pheobe/IMG_4171.JPG,IMG_4171.JPG,Pheobe_IMG_4171.JPG,Pheobe,.JPG
15906,../data/original/Columbus Zoo/Pheobe/IMG_4024.JPG,IMG_4024.JPG,Pheobe_IMG_4024.JPG,Pheobe,.JPG
15907,../data/original/Columbus Zoo/Pheobe/IMG_5416.JPG,IMG_5416.JPG,Pheobe_IMG_5416.JPG,Pheobe,.JPG
15908,../data/original/Columbus Zoo/Pheobe/IMG_5648.JPG,IMG_5648.JPG,Pheobe_IMG_5648.JPG,Pheobe,.JPG
15909,../data/original/Columbus Zoo/Pheobe/IMG_4373.JPG,IMG_4373.JPG,Pheobe_IMG_4373.JPG,Pheobe,.JPG
15910,../data/original/Columbus Zoo/Pheobe/IMG_5099.MOV,IMG_5099.MOV,Pheobe_IMG_5099.MOV,Pheobe,.MOV
15911,../data/original/Columbus Zoo/Pheobe/IMG_5016.JPG,IMG_5016.JPG,Pheobe_IMG_5016.JPG,Pheobe,.JPG
15912,../data/original/Columbus Zoo/Pheobe/IMG_4917.JPG,IMG_4917.JPG,Pheobe_IMG_4917.JPG,Pheobe,.JPG
15913,../data/original/Columbus Zoo/Pheobe/IMG_4280.JPG,IMG_4280.JPG,Pheobe_IMG_4280.JPG,Pheobe,.JPG
15914,../data/original/Columbus Zoo/Pheobe/IMG_5822.MOV,IMG_5822.MOV,Pheobe_IMG_5822.MOV,Pheobe,.MOV
15915,../data/original/Columbus Zoo/Pheobe/IMG_5011.JPG,IMG_5011.JPG,Pheobe_IMG_5011.JPG,Pheobe,.JPG
15916,../data/original/Columbus Zoo/Pheobe/IMG_4959.JPG,IMG_4959.JPG,Pheobe_IMG_4959.JPG,Pheobe,.JPG
15917,../data/original/Columbus Zoo/Pheobe/IMG_4883.JPG,IMG_4883.JPG,Pheobe_IMG_4883.JPG,Pheobe,.JPG
15918,../data/original/Columbus Zoo/Pheobe/IMG_4801.JPG,IMG_4801.JPG,Pheobe_IMG_4801.JPG,Pheobe,.JPG
15919,../data/original/Columbus Zoo/Pheobe/IMG_5752.JPG,IMG_5752.JPG,Pheobe_IMG_5752.JPG,Pheobe,.JPG
15920,../data/original/Columbus Zoo/Pheobe/IMG_3930.JPG,IMG_3930.JPG,Pheobe_IMG_3930.JPG,Pheobe,.JPG
15921,../data/original/Columbus Zoo/Pheobe/IMG_4221.JPG,IMG_4221.JPG,Pheobe_IMG_4221.JPG,Pheobe,.JPG
15922,../data/original/Columbus Zoo/Pheobe/IMG_4869.JPG,IMG_4869.JPG,Pheobe_IMG_4869.JPG,Pheobe,.JPG
15923,../data/original/Columbus Zoo/Pheobe/IMG_5018.JPG,IMG_5018.JPG,Pheobe_IMG_5018.JPG,Pheobe,.JPG
15924,../data/original/Columbus Zoo/Pheobe/IMG_4344.JPG,IMG_4344.JPG,Pheobe_IMG_4344.JPG,Pheobe,.JPG
15925,../data/original/Columbus Zoo/Pheobe/IMG_4595.JPG,IMG_4595.JPG,Pheobe_IMG_4595.JPG,Pheobe,.JPG
15926,../data/original/Columbus Zoo/Pheobe/IMG_4362.JPG,IMG_4362.JPG,Pheobe_IMG_4362.JPG,Pheobe,.JPG
15927,../data/original/Columbus Zoo/Pheobe/IMG_5024.JPG,IMG_5024.JPG,Pheobe_IMG_5024.JPG,Pheobe,.JPG
15928,../data/original/Columbus Zoo/Pheobe/IMG_3760.JPG,IMG_3760.JPG,Pheobe_IMG_3760.JPG,Pheobe,.JPG
15929,../data/original/Columbus Zoo/Pheobe/IMG_5316.JPG,IMG_5316.JPG,Pheobe_IMG_5316.JPG,Pheobe,.JPG
15930,../data/original/Columbus Zoo/Pheobe/IMG_5284.JPG,IMG_5284.JPG,Pheobe_IMG_5284.JPG,Pheobe,.JPG
15931,../data/original/Columbus Zoo/Pheobe/IMG_4858.MOV,IMG_4858.MOV,Pheobe_IMG_4858.MOV,Pheobe,.MOV
15932,../data/original/Columbus Zoo/Pheobe/IMG_5448.JPG,IMG_5448.JPG,Pheobe_IMG_5448.JPG,Pheobe,.JPG
15933,../data/original/Columbus Zoo/Pheobe/IMG_4020.JPG,IMG_4020.JPG,Pheobe_IMG_4020.JPG,Pheobe,.JPG
15934,../data/original/Columbus Zoo/Pheobe/IMG_5932.JPG,IMG_5932.JPG,Pheobe_IMG_5932.JPG,Pheobe,.JPG
15935,../data/original/Columbus Zoo/Pheobe/IMG_5343.JPG,IMG_5343.JPG,Pheobe_IMG_5343.JPG,Pheobe,.JPG
15936,../data/original/Columbus Zoo/Pheobe/IMG_4383.JPG,IMG_4383.JPG,Pheobe_IMG_4383.JPG,Pheobe,.JPG
15937,../data/original/Columbus Zoo/Pheobe/IMG_3977.JPG,IMG_3977.JPG,Pheobe_IMG_3977.JPG,Pheobe,.JPG
15938,../data/original/Columbus Zoo/Pheobe/IMG_4509.JPG,IMG_4509.JPG,Pheobe_IMG_4509.JPG,Pheobe,.JPG
15939,../data/original/Columbus Zoo/Pheobe/IMG_5184.MOV,IMG_5184.MOV,Pheobe_IMG_5184.MOV,Pheobe,.MOV
15940,../data/original/Columbus Zoo/Pheobe/IMG_4038.JPG,IMG_4038.JPG,Pheobe_IMG_4038.JPG,Pheobe,.JPG
15941,../data/original/Columbus Zoo/Pheobe/IMG_5611.JPG,IMG_5611.JPG,Pheobe_IMG_5611.JPG,Pheobe,.JPG
15942,../data/original/Columbus Zoo/Pheobe/IMG_3664.MOV,IMG_3664.MOV,Pheobe_IMG_3664.MOV,Pheobe,.MOV
15943,../data/original/Columbus Zoo/Pheobe/IMG_4439.JPG,IMG_4439.JPG,Pheobe_IMG_4439.JPG,Pheobe,.JPG
15944,../data/original/Columbus Zoo/Pheobe/IMG_5004.JPG,IMG_5004.JPG,Pheobe_IMG_5004.JPG,Pheobe,.JPG
15945,../data/original/Columbus Zoo/Pheobe/IMG_5530.JPG,IMG_5530.JPG,Pheobe_IMG_5530.JPG,Pheobe,.JPG
15946,../data/original/Columbus Zoo/Pheobe/IMG_4125.JPG,IMG_4125.JPG,Pheobe_IMG_4125.JPG,Pheobe,.JPG
15947,../data/original/Columbus Zoo/Pheobe/IMG_5351.MOV,IMG_5351.MOV,Pheobe_IMG_5351.MOV,Pheobe,.MOV
15948,../data/original/Columbus Zoo/Pheobe/IMG_5496.JPG,IMG_5496.JPG,Pheobe_IMG_5496.JPG,Pheobe,.JPG
15949,../data/original/Columbus Zoo/Pheobe/IMG_4632.JPG,IMG_4632.JPG,Pheobe_IMG_4632.JPG,Pheobe,.JPG
15950,../data/original/Columbus Zoo/Pheobe/IMG_5419.JPG,IMG_5419.JPG,Pheobe_IMG_5419.JPG,Pheobe,.JPG
15951,../data/original/Columbus Zoo/Pheobe/IMG_3859.JPG,IMG_3859.JPG,Pheobe_IMG_3859.JPG,Pheobe,.JPG
15952,../data/original/Columbus Zoo/Pheobe/IMG_4290.JPG,IMG_4290.JPG,Pheobe_IMG_4290.JPG,Pheobe,.JPG
15953,../data/original/Columbus Zoo/Pheobe/IMG_3814.JPG,IMG_3814.JPG,Pheobe_IMG_3814.JPG,Pheobe,.JPG
15954,../data/original/Columbus Zoo/Pheobe/IMG_5494.JPG,IMG_5494.JPG,Pheobe_IMG_5494.JPG,Pheobe,.JPG
15955,../data/original/Columbus Zoo/Pheobe/IMG_5623.JPG,IMG_5623.JPG,Pheobe_IMG_5623.JPG,Pheobe,.JPG
15956,../data/original/Columbus Zoo/Pheobe/IMG_4531.JPG,IMG_4531.JPG,Pheobe_IMG_4531.JPG,Pheobe,.JPG
15957,../data/original/Columbus Zoo/Pheobe/IMG_5114.JPG,IMG_5114.JPG,Pheobe_IMG_5114.JPG,Pheobe,.JPG
15958,../data/original/Columbus Zoo/Pheobe/IMG_4284.JPG,IMG_4284.JPG,Pheobe_IMG_4284.JPG,Pheobe,.JPG
15959,../data/original/Columbus Zoo/Pheobe/IMG_5679.JPG,IMG_5679.JPG,Pheobe_IMG_5679.JPG,Pheobe,.JPG
15960,../data/original/Columbus Zoo/Pheobe/IMG_5467.JPG,IMG_5467.JPG,Pheobe_IMG_5467.JPG,Pheobe,.JPG
15961,../data/original/Columbus Zoo/Pheobe/IMG_3784.JPG,IMG_3784.JPG,Pheobe_IMG_3784.JPG,Pheobe,.JPG
15962,../data/original/Columbus Zoo/Pheobe/IMG_4407.JPG,IMG_4407.JPG,Pheobe_IMG_4407.JPG,Pheobe,.JPG
15963,../data/original/Columbus Zoo/Pheobe/IMG_5533.JPG,IMG_5533.JPG,Pheobe_IMG_5533.JPG,Pheobe,.JPG
15964,../data/original/Columbus Zoo/Pheobe/IMG_5793.JPG,IMG_5793.JPG,Pheobe_IMG_5793.JPG,Pheobe,.JPG
15965,../data/original/Columbus Zoo/Pheobe/IMG_5348.JPG,IMG_5348.JPG,Pheobe_IMG_5348.JPG,Pheobe,.JPG
15966,../data/original/Columbus Zoo/Pheobe/IMG_5940.JPG,IMG_5940.JPG,Pheobe_IMG_5940.JPG,Pheobe,.JPG
15967,../data/original/Columbus Zoo/Pheobe/IMG_4741.JPG,IMG_4741.JPG,Pheobe_IMG_4741.JPG,Pheobe,.JPG
15968,../data/original/Columbus Zoo/Pheobe/IMG_5472.JPG,IMG_5472.JPG,Pheobe_IMG_5472.JPG,Pheobe,.JPG
15969,../data/original/Columbus Zoo/Pheobe/IMG_4305.JPG,IMG_4305.JPG,Pheobe_IMG_4305.JPG,Pheobe,.JPG
15970,../data/original/Columbus Zoo/Pheobe/IMG_4620.JPG,IMG_4620.JPG,Pheobe_IMG_4620.JPG,Pheobe,.JPG
15971,../data/original/Columbus Zoo/Pheobe/IMG_5482.JPG,IMG_5482.JPG,Pheobe_IMG_5482.JPG,Pheobe,.JPG
15972,../data/original/Columbus Zoo/Pheobe/IMG_3952.JPG,IMG_3952.JPG,Pheobe_IMG_3952.JPG,Pheobe,.JPG
15973,../data/original/Columbus Zoo/Pheobe/IMG_5091.JPG,IMG_5091.JPG,Pheobe_IMG_5091.JPG,Pheobe,.JPG
15974,../data/original/Columbus Zoo/Pheobe/IMG_4113.JPG,IMG_4113.JPG,Pheobe_IMG_4113.JPG,Pheobe,.JPG
15975,../data/original/Columbus Zoo/Pheobe/IMG_3689.MOV,IMG_3689.MOV,Pheobe_IMG_3689.MOV,Pheobe,.MOV
15976,../data/original/Columbus Zoo/Pheobe/IMG_5934.JPG,IMG_5934.JPG,Pheobe_IMG_5934.JPG,Pheobe,.JPG
15977,../data/original/Columbus Zoo/Pheobe/IMG_3873.JPG,IMG_3873.JPG,Pheobe_IMG_3873.JPG,Pheobe,.JPG
15978,../data/original/Columbus Zoo/Pheobe/IMG_5804.JPG,IMG_5804.JPG,Pheobe_IMG_5804.JPG,Pheobe,.JPG
15979,../data/original/Columbus Zoo/Pheobe/IMG_5215.JPG,IMG_5215.JPG,Pheobe_IMG_5215.JPG,Pheobe,.JPG
15980,../data/original/Columbus Zoo/Pheobe/IMG_3671.JPG,IMG_3671.JPG,Pheobe_IMG_3671.JPG,Pheobe,.JPG
15981,../data/original/Columbus Zoo/Pheobe/IMG_5279.JPG,IMG_5279.JPG,Pheobe_IMG_5279.JPG,Pheobe,.JPG
15982,../data/original/Columbus Zoo/Pheobe/IMG_5912.JPG,IMG_5912.JPG,Pheobe_IMG_5912.JPG,Pheobe,.JPG
15983,../data/original/Columbus Zoo/Pheobe/IMG_3663.JPG,IMG_3663.JPG,Pheobe_IMG_3663.JPG,Pheobe,.JPG
15984,../data/original/Columbus Zoo/Pheobe/IMG_3879.JPG,IMG_3879.JPG,Pheobe_IMG_3879.JPG,Pheobe,.JPG
15985,../data/original/Columbus Zoo/Pheobe/IMG_5192.JPG,IMG_5192.JPG,Pheobe_IMG_5192.JPG,Pheobe,.JPG
15986,../data/original/Columbus Zoo/Pheobe/IMG_4080.JPG,IMG_4080.JPG,Pheobe_IMG_4080.JPG,Pheobe,.JPG
15987,../data/original/Columbus Zoo/Pheobe/IMG_5435.JPG,IMG_5435.JPG,Pheobe_IMG_5435.JPG,Pheobe,.JPG
15988,../data/original/Columbus Zoo/Pheobe/IMG_4545.JPG,IMG_4545.JPG,Pheobe_IMG_4545.JPG,Pheobe,.JPG
15989,../data/original/Columbus Zoo/Pheobe/IMG_4776.JPG,IMG_4776.JPG,Pheobe_IMG_4776.JPG,Pheobe,.JPG
15990,../data/original/Columbus Zoo/Pheobe/IMG_4703.JPG,IMG_4703.JPG,Pheobe_IMG_4703.JPG,Pheobe,.JPG
15991,../data/original/Columbus Zoo/Pheobe/IMG_5947.JPG,IMG_5947.JPG,Pheobe_IMG_5947.JPG,Pheobe,.JPG
15992,../data/original/Columbus Zoo/Pheobe/IMG_4544.JPG,IMG_4544.JPG,Pheobe_IMG_4544.JPG,Pheobe,.JPG
15993,../data/original/Columbus Zoo/Pheobe/IMG_5163.JPG,IMG_5163.JPG,Pheobe_IMG_5163.JPG,Pheobe,.JPG
15994,../data/original/Columbus Zoo/Pheobe/IMG_4861.JPG,IMG_4861.JPG,Pheobe_IMG_4861.JPG,Pheobe,.JPG
15995,../data/original/Columbus Zoo/Pheobe/IMG_5766.JPG,IMG_5766.JPG,Pheobe_IMG_5766.JPG,Pheobe,.JPG
15996,../data/original/Columbus Zoo/Pheobe/IMG_5964.JPG,IMG_5964.JPG,Pheobe_IMG_5964.JPG,Pheobe,.JPG
15997,../data/original/Columbus Zoo/Pheobe/IMG_4187.JPG,IMG_4187.JPG,Pheobe_IMG_4187.JPG,Pheobe,.JPG
15998,../data/original/Columbus Zoo/Pheobe/IMG_5907.JPG,IMG_5907.JPG,Pheobe_IMG_5907.JPG,Pheobe,.JPG
15999,../data/original/Columbus Zoo/Pheobe/IMG_5701.JPG,IMG_5701.JPG,Pheobe_IMG_5701.JPG,Pheobe,.JPG
16000,../data/original/Columbus Zoo/Pheobe/IMG_3740.MOV,IMG_3740.MOV,Pheobe_IMG_3740.MOV,Pheobe,.MOV
16001,../data/original/Columbus Zoo/Pheobe/IMG_3849.JPG,IMG_3849.JPG,Pheobe_IMG_3849.JPG,Pheobe,.JPG
16002,../data/original/Columbus Zoo/Pheobe/IMG_3846.JPG,IMG_3846.JPG,Pheobe_IMG_3846.JPG,Pheobe,.JPG
16003,../data/original/Columbus Zoo/Pheobe/IMG_3696.JPG,IMG_3696.JPG,Pheobe_IMG_3696.JPG,Pheobe,.JPG
16004,../data/original/Columbus Zoo/Pheobe/IMG_4970.JPG,IMG_4970.JPG,Pheobe_IMG_4970.JPG,Pheobe,.JPG
16005,../data/original/Columbus Zoo/Pheobe/IMG_4717.JPG,IMG_4717.JPG,Pheobe_IMG_4717.JPG,Pheobe,.JPG
16006,../data/original/Columbus Zoo/Pheobe/IMG_4447.JPG,IMG_4447.JPG,Pheobe_IMG_4447.JPG,Pheobe,.JPG
16007,../data/original/Columbus Zoo/Pheobe/IMG_4967.JPG,IMG_4967.JPG,Pheobe_IMG_4967.JPG,Pheobe,.JPG
16008,../data/original/Columbus Zoo/Pheobe/IMG_4402.JPG,IMG_4402.JPG,Pheobe_IMG_4402.JPG,Pheobe,.JPG
16009,../data/original/Columbus Zoo/Pheobe/IMG_3872.JPG,IMG_3872.JPG,Pheobe_IMG_3872.JPG,Pheobe,.JPG
